mask,n_lesions,mean_lesion_volume,total_volume,mean_radius
P6_T1_MASK_lesion35.nii.gz,1,76.0,76,3.923524476963238
P6_T1_MASK_lesion36.nii.gz,2,159.0,318,8.203156808168224
P6_T1_MASK_lesion37.nii.gz,1,84.0,84,5.589143083529287
P6_T1_MASK_lesion4.nii.gz,3,50.0,150,2.6697554508173664
P6_T1_MASK_lesion5.nii.gz,5,117.8,589,5.333798621416851
P6_T1_MASK_lesion7.nii.gz,5,44.4,222,3.0073857170906506
P6_T1_MASK_lesion8.nii.gz,5,123.0,615,6.185695762337394
P6_T1_MASK_lesion9.nii.gz,7,52.285714285714285,366,3.096433451098552
P7_T1_MASK_lesion1.nii.gz,2,65.5,131,6.033580324920786
P7_T1_MASK_lesion10.nii.gz,3,153.0,459,4.63458807638883
P7_T1_MASK_lesion11.nii.gz,2,27.5,55,2.425634669384407
P7_T1_MASK_lesion12.nii.gz,2,27.5,55,2.425634669384407
P7_T1_MASK_lesion13.nii.gz,2,27.5,55,2.425634669384408
P7_T1_MASK_lesion14.nii.gz,2,37.0,74,2.736518228465632
P7_T1_MASK_lesion15.nii.gz,2,37.0,74,2.7365182284656324
P7_T1_MASK_lesion16.nii.gz,1,46.0,46,4.8402162928752235
P7_T1_MASK_lesion17.nii.gz,1,5.0,5,1.8547236990991394
P7_T1_MASK_lesion18.nii.gz,1,5.0,5,1.854723699099141
P7_T1_MASK_lesion19.nii.gz,2,48.0,96,2.9582857391317186
P7_T1_MASK_lesion20.nii.gz,2,48.0,96,2.9582857391317186
P7_T1_MASK_lesion21.nii.gz,2,56.5,113,4.059692824001747
P7_T1_MASK_lesion23.nii.gz,2,450.0,900,15.173666854202013
P7_T1_MASK_lesion24.nii.gz,2,65.5,131,3.7213044302941363
P7_T1_MASK_lesion3.nii.gz,3,62.666666666666664,188,4.751369899558657
P7_T1_MASK_lesion4.nii.gz,4,53.25,213,4.12254441904394
P7_T1_MASK_lesion5.nii.gz,1,405.0,405,7.569549696604042
P7_T1_MASK_lesion6.nii.gz,3,62.666666666666664,188,4.751369899558657
P7_T1_MASK_lesion7.nii.gz,4,127.5,510,4.7574639942936425
P7_T1_MASK_lesion8.nii.gz,1,235.0,235,6.200700905196804
P7_T1_MASK_lesion9.nii.gz,3,46.333333333333336,139,3.624765133604934
P8_T1_MASK_lesion1.nii.gz,1,445.0,445,7.307516196043285
P8_T1_MASK_lesion10.nii.gz,5,102.6,513,5.024138585655274
P8_T1_MASK_lesion11.nii.gz,7,90.57142857142857,634,4.467239915032114
P8_T1_MASK_lesion12.nii.gz,7,152.85714285714286,1070,5.493581475774099
P8_T1_MASK_lesion13.nii.gz,1,26.0,26,1.9888743805919855
P8_T1_MASK_lesion14.nii.gz,7,90.57142857142857,634,4.467239915032114
P8_T1_MASK_lesion15.nii.gz,7,90.57142857142857,634,4.467239915032115
P8_T1_MASK_lesion16.nii.gz,7,90.57142857142857,634,4.467239915032114
P8_T1_MASK_lesion17.nii.gz,5,102.6,513,4.844324527956909
P8_T1_MASK_lesion18.nii.gz,1,36.0,36,2.200939754393368
P8_T1_MASK_lesion2.nii.gz,4,67.25,269,4.887653953107163
P8_T1_MASK_lesion3.nii.gz,3,47.0,141,3.691176574061405
P8_T1_MASK_lesion4.nii.gz,2,96.0,192,6.142486321588197
P8_T1_MASK_lesion5.nii.gz,3,47.0,141,3.6911765740614038
P8_T1_MASK_lesion6.nii.gz,3,47.0,141,3.6911765740614038
P8_T1_MASK_lesion7.nii.gz,1,105.0,105,4.288612776468077
P8_T1_MASK_lesion8.nii.gz,4,161.75,647,4.453807382623673
P8_T1_MASK_lesion9.nii.gz,4,106.5,426,5.300954123750943
P9_T1_MASK_lesion1.nii.gz,2,490.0,980,9.58599163547493
P9_T1_MASK_lesion10.nii.gz,4,79.75,319,5.1908062798103405
P9_T1_MASK_lesion11.nii.gz,1,281.0,281,8.326723821873447
P9_T1_MASK_lesion12.nii.gz,5,78.2,391,4.82935182798536
P9_T1_MASK_lesion13.nii.gz,5,59.6,298,3.628557033024208
P9_T1_MASK_lesion14.nii.gz,3,92.33333333333333,277,4.9059588024041
P9_T1_MASK_lesion15.nii.gz,3,197.0,591,4.78560320082312
P9_T1_MASK_lesion16.nii.gz,1,38.0,38,2.311149658153331
P9_T1_MASK_lesion3.nii.gz,1,769.0,769,9.26359248208444
P9_T1_MASK_lesion4.nii.gz,2,625.5,1251,16.65964871652441
P9_T1_MASK_lesion5.nii.gz,1,44.0,44,2.564256855921514
P9_T1_MASK_lesion6.nii.gz,1,35.0,35,2.668791670324201
P9_T1_MASK_lesion7.nii.gz,3,63.333333333333336,190,4.713001579432572
P9_T1_MASK_lesion8.nii.gz,3,63.333333333333336,190,4.713001579432572
P9_T1_MASK_lesion9.nii.gz,3,63.333333333333336,190,4.713001579432572
